label,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2,4,0.556,0.907,7,-8.383,0,0.0405,0.212,0.00184,0.14,0.911,117.952,207560
2,53,0.488,0.503,0,-8.89,1,0.0326,0.00583,0.809,0.101,0.38,144.035,298613
2,30,0.674,0.609,7,-12.012,1,0.0767,0.00434,0.481,0.649,0.443,114.753,337227
2,54,0.481,0.979,6,-3.383,1,0.0816,3.32e-05,0.00927,0.135,0.18,105.005,259813
2,2,0.583,0.884,7,-5.18,1,0.0631,0.493,0.0,0.436,0.794,121.903,225160
2,54,0.345,0.924,7,-7.767,0,0.0553,0.00376,0.0,0.122,0.434,142.378,261733
2,40,0.456,0.912,9,-9.728,1,0.0398,0.0473,0.000141,0.171,0.602,137.581,180667
2,40,0.615,0.799,9,-6.892,0,0.0305,0.0341,0.192,0.111,0.697,114.984,243347
2,2,0.645,0.74,7,-9.414,1,0.0528,0.00542,0.0239,0.115,0.783,146.434,293507
2,78,0.434,0.897,0,-4.918,1,0.0488,0.0103,0.0,0.612,0.684,148.726,167067
2,1,0.562,0.58,4,-5.515,1,0.025,0.117,0.00134,0.96,0.279,99.369,318693
2,51,0.619,0.751,7,-11.568,0,0.0417,0.0113,7.87e-05,0.123,0.532,126.079,265333
2,31,0.488,0.876,6,-4.555,1,0.0445,0.000133,1.97e-05,0.184,0.424,92.043,204547
2,40,0.34,0.981,11,-2.8,0,0.11,8.02e-05,0.143,0.152,0.373,157.009,217333
2,4,0.33,0.905,4,-5.047,1,0.0497,0.000233,8.14e-06,0.0712,0.259,163.142,228800
2,0,0.466,0.907,9,-6.359,1,0.0675,0.0457,9.89e-05,0.393,0.605,151.994,329253
2,34,0.406,0.57,7,-12.374,1,0.0633,0.692,0.00219,0.396,0.642,142.792,263027
2,58,0.732,0.76,4,-6.82,0,0.0922,0.214,0.00112,0.389,0.318,108.993,291573
2,35,0.619,0.767,4,-7.811,1,0.027,0.466,0.000279,0.387,0.644,129.947,186080
2,0,0.266,0.806,9,-7.642,1,0.0513,0.00152,0.0359,0.193,0.737,179.944,299467
2,51,0.845,0.447,2,-11.897,0,0.049,0.47,0.0,0.0782,0.953,119.453,244307
2,54,0.749,0.614,7,-10.594,1,0.0264,0.0372,0.00286,0.0603,0.878,103.868,208173
2,17,0.277,0.693,1,-12.805,1,0.0421,1.47e-06,0.746,0.0479,0.102,144.596,245034
2,52,0.46,0.975,5,-3.901,0,0.133,0.000145,0.0,0.105,0.217,128.017,234088
2,69,0.48,0.536,2,-11.166,1,0.0427,0.488,4.22e-05,0.155,0.581,80.617,508200
2,0,0.539,0.858,1,-4.05,0,0.0365,0.000433,1.8e-06,0.102,0.398,107.993,219467
2,43,0.467,0.965,1,-3.11,0,0.0598,5.07e-05,5.67e-05,0.134,0.477,154.899,198358
2,33,0.512,0.987,8,-4.116,1,0.0861,0.00994,0.000161,0.125,0.367,141.046,234056
2,74,0.7,0.742,5,-6.777,0,0.0716,0.0722,0.0199,0.11,0.197,91.959,302000
2,1,0.763,0.763,7,-4.75,1,0.0285,0.0714,4.34e-06,0.232,0.941,113.908,176507
2,67,0.401,0.901,1,-5.011,0,0.041,0.0704,0.0,0.538,0.839,134.799,193320
2,52,0.495,0.905,8,-3.768,1,0.0653,0.00227,3.29e-06,0.142,0.215,97.106,235653
2,2,0.633,0.807,4,-5.535,1,0.0493,0.0073,0.345,0.0802,0.562,127.979,251133
2,63,0.833,0.679,8,-4.496,1,0.0365,0.0834,0.00258,0.0769,0.975,109.916,219867
2,44,0.52,0.824,2,-4.286,1,0.0462,0.324,4.76e-06,0.147,0.517,79.39,260880
2,68,0.537,0.315,5,-13.79,1,0.0271,0.588,2.29e-05,0.206,0.575,86.813,190320
2,51,0.298,0.92,6,-7.454,0,0.0924,0.0326,0.000547,0.0708,0.388,179.953,400693
2,0,0.449,0.599,9,-9.932,0,0.036,0.0373,0.0457,0.311,0.653,117.142,348387
2,45,0.512,0.711,0,-7.21,1,0.0341,0.0285,0.00163,0.0889,0.322,173.954,444307
2,39,0.429,0.827,0,-4.681,1,0.0409,1.33e-05,0.188,0.214,0.634,137.756,268627
2,36,0.46,0.498,1,-8.835,1,0.0277,0.127,0.0295,0.186,0.403,144.149,284333
2,0,0.462,0.629,4,-11.963,0,0.0294,0.149,0.000194,0.202,0.675,131.062,418387
2,32,0.317,0.0455,2,-16.092,1,0.0344,0.88,0.0,0.172,0.571,107.711,67573
2,1,0.543,0.909,10,-9.366,0,0.106,0.0461,0.0,0.334,0.336,120.069,243800
2,54,0.742,0.896,0,-7.208,1,0.0501,0.135,0.461,0.12,0.871,102.451,415090
2,61,0.175,0.875,7,-4.383,0,0.0527,0.000551,0.0347,0.324,0.394,149.366,226427
2,0,0.563,0.796,7,-7.731,1,0.0547,0.68,0.0,0.25,0.553,140.85,215800
2,37,0.632,0.718,5,-9.697,1,0.0389,0.0212,0.000278,0.321,0.743,98.279,307653
2,57,0.425,0.922,3,-2.6,1,0.0412,0.0174,0.0,0.104,0.564,156.045,204661
2,2,0.497,0.947,7,-2.12,1,0.109,0.0258,1.32e-05,0.332,0.517,134.589,236520
2,69,0.362,0.961,2,-5.664,1,0.0857,0.024,9.35e-06,0.159,0.491,164.019,153840
2,0,0.397,0.343,8,-10.609,0,0.0396,0.12,0.042,0.364,0.443,127.7,323267
2,46,0.583,0.855,11,-7.972,0,0.0404,0.00417,0.144,0.237,0.664,122.425,254707
2,28,0.491,0.748,4,-2.981,0,0.0362,0.00253,0.821,0.107,0.594,152.974,207707
2,61,0.589,0.82,2,-9.602,1,0.0369,0.204,0.0188,0.423,0.787,117.307,252200
2,64,0.764,0.567,0,-13.361,1,0.0412,0.252,0.0,0.104,0.79,108.805,214133
2,34,0.379,0.396,10,-9.274,0,0.0276,0.843,0.000897,0.121,0.45,130.709,237453
2,53,0.551,0.36,7,-17.366,0,0.032,0.543,0.22,0.163,0.313,110.71,162004
2,0,0.598,0.659,2,-7.663,1,0.0378,0.508,0.0638,0.11,0.546,129.462,346213
2,10,0.653,0.966,9,-4.236,0,0.0598,0.00287,0.0026,0.143,0.874,126.921,209267
2,68,0.585,0.842,9,-5.883,0,0.0556,0.00242,0.00686,0.0866,0.428,118.211,237040
2,38,0.422,0.866,4,-6.62,0,0.0478,0.00238,0.0023,0.297,0.281,100.449,394360
2,51,0.503,0.942,4,-5.025,0,0.094,0.000105,0.0,0.248,0.4,106.039,205520
2,44,0.437,0.785,4,-4.139,0,0.053,0.001,6.07e-05,0.104,0.485,183.837,251587
2,55,0.723,0.647,7,-10.483,1,0.0567,0.257,0.000285,0.0562,0.96,125.016,344907
2,79,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,377093
2,72,0.635,0.675,2,-3.445,1,0.0263,0.0801,0.0,0.0831,0.273,113.946,208760
2,56,0.547,0.698,7,-7.686,1,0.0384,0.218,0.000132,0.211,0.574,87.467,330600
2,44,0.406,0.698,8,-7.024,1,0.0624,0.186,0.0,0.233,0.333,109.266,296480
2,67,0.402,0.97,2,-4.538,0,0.0668,1.29e-05,2.62e-06,0.189,0.476,75.106,200147
2,48,0.615,0.831,1,-9.394,1,0.0311,0.426,7.26e-05,0.184,0.914,135.114,191360
2,55,0.45,0.71,11,-3.632,0,0.0373,0.0119,0.000204,0.0822,0.36,86.844,326640
2,41,0.862,0.499,10,-10.285,1,0.0359,0.176,7.64e-06,0.0618,0.78,105.203,211533
2,69,0.616,0.682,6,-6.148,0,0.0265,0.0578,0.0241,0.342,0.528,117.78,315200
2,58,0.707,0.568,6,-13.52,0,0.0291,0.0319,0.0298,0.055,0.877,105.326,223440
2,65,0.47,0.878,11,-5.576,0,0.0377,0.0185,0.0839,0.276,0.423,150.093,301093
2,1,0.765,0.395,5,-10.75,0,0.0279,0.0774,0.00223,0.103,0.706,88.149,203160
2,49,0.397,0.431,11,-9.258,1,0.0487,0.271,2.81e-06,0.118,0.463,94.103,324733
2,62,0.57,0.635,10,-10.231,1,0.0482,0.00459,0.176,0.0901,0.196,108.431,266840
2,31,0.585,0.924,2,-8.794,1,0.0647,0.435,4.49e-05,0.615,0.904,131.769,215067
2,61,0.222,0.81,0,-6.189,1,0.0399,0.000188,0.0181,0.084,0.266,96.302,290960
2,58,0.544,0.69,6,-5.723,0,0.0425,0.012,0.0095,0.0615,0.219,123.962,276147
2,45,0.24,0.877,11,-6.401,1,0.0505,0.034,0.0,0.127,0.875,180.03,168053
2,48,0.27,0.535,9,-8.673,0,0.0329,0.0679,0.00225,0.143,0.336,194.625,218373
2,55,0.526,0.9,4,-4.76,0,0.0531,0.00914,0.0,0.277,0.458,125.349,231693
2,47,0.439,0.987,5,-3.576,1,0.22,0.00156,1.55e-05,0.424,0.378,163.393,188867
2,0,0.698,0.238,11,-15.549,1,0.0455,0.81,0.0,0.0675,0.761,149.132,172733
2,33,0.606,0.817,0,-5.666,1,0.0331,0.0171,0.258,0.137,0.369,129.999,188960
2,38,0.51,0.74,9,-8.427,1,0.0385,0.199,0.0,0.391,0.608,132.689,182560
2,63,0.508,0.493,0,-8.786,1,0.0327,0.453,0.0,0.241,0.467,127.671,213267
2,47,0.526,0.789,5,-7.342,0,0.0333,0.0022,0.0175,0.085,0.209,74.995,230142
2,65,0.783,0.322,0,-15.091,1,0.0343,0.213,0.00243,0.114,0.77,128.226,267773
2,25,0.552,0.251,0,-12.548,1,0.0251,0.915,0.157,0.0993,0.203,75.936,183973
2,0,0.523,0.53,4,-9.328,1,0.0472,0.00597,0.687,0.11,0.416,87.086,314427
2,45,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,293960
2,60,0.485,0.935,2,-7.005,1,0.0696,0.0113,3.89e-05,0.331,0.68,155.608,321800
2,37,0.351,0.988,9,-2.288,1,0.165,0.000715,0.107,0.593,0.279,123.233,283295
2,30,0.397,0.896,9,-5.356,1,0.0453,7.52e-05,0.000229,0.0855,0.276,194.968,203999
2,68,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,223867
2,24,0.606,0.932,8,-6.249,1,0.0334,0.0524,0.000151,0.109,0.626,116.074,292520
2,38,0.672,0.918,2,-7.14,1,0.0304,0.0243,0.667,0.978,0.588,125.011,268813
2,63,0.649,0.679,2,-12.515,1,0.0316,0.464,0.00121,0.339,0.971,126.867,220573
2,68,0.678,0.656,7,-6.41,1,0.0381,0.00174,0.0,0.0631,0.485,123.207,257053
2,38,0.354,0.717,9,-5.787,1,0.0656,0.0338,3.93e-05,0.0936,0.514,174.069,256653
2,13,0.782,0.724,9,-8.309,0,0.0299,0.614,0.00704,0.11,0.963,114.052,228667
2,47,0.597,0.289,11,-11.987,0,0.0355,0.789,0.0,0.134,0.341,135.166,199693
2,71,0.533,0.955,8,-3.708,1,0.0653,0.000165,1.36e-05,0.38,0.55,107.984,216733
2,39,0.176,0.949,2,-6.25,1,0.198,0.000509,0.273,0.118,0.261,183.46,320773
2,50,0.625,0.934,11,-9.984,0,0.123,0.000769,0.0014,0.113,0.142,119.933,201320
2,32,0.386,0.847,6,-4.487,0,0.0965,0.00482,1.15e-06,0.0509,0.765,142.73,287973
2,62,0.509,0.93,0,-2.689,0,0.0474,0.00137,0.0,0.152,0.783,154.95,149640
2,53,0.699,0.538,2,-7.974,1,0.0365,0.00682,0.00376,0.199,0.466,135.058,207133
2,22,0.468,0.663,9,-11.714,0,0.0634,0.00739,0.0352,0.124,0.714,90.714,223600
2,8,0.517,0.971,9,-3.697,0,0.103,0.000183,0.0,0.236,0.172,105.011,207735
2,83,0.573,0.913,6,-4.793,0,0.132,0.0591,0.00173,0.156,0.422,115.715,208400
2,64,0.779,0.717,6,-9.7,0,0.0335,0.0125,0.0536,0.355,0.789,115.384,240800
2,64,0.436,0.876,10,-4.902,0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,255080
2,48,0.696,0.532,5,-9.705,1,0.0237,0.148,0.00246,0.0842,0.624,103.359,222400
2,35,0.545,0.855,2,-5.869,1,0.0599,0.222,0.0,0.184,0.467,91.796,198240
2,62,0.581,0.791,6,-7.262,1,0.0324,0.00835,6.02e-05,0.142,0.619,123.887,256293
2,39,0.479,0.963,2,-3.045,1,0.0796,7.72e-05,0.0376,0.0831,0.211,92.022,247278
2,45,0.449,0.547,9,-12.259,1,0.0351,0.457,0.0,0.0737,0.74,152.211,179000
2,47,0.499,0.84,10,-6.642,1,0.0346,0.000564,0.171,0.238,0.732,125.319,217313
2,53,0.555,0.639,2,-6.832,1,0.033,0.137,1.98e-05,0.0733,0.518,125.77,227320
2,2,0.558,0.683,7,-9.868,1,0.0585,0.353,0.0171,0.111,0.966,120.169,179200
2,44,0.7,0.867,0,-5.482,1,0.149,0.139,0.00275,0.266,0.557,88.19,258773
2,24,0.525,0.937,2,-4.197,1,0.0749,0.000829,0.000861,0.0873,0.494,123.099,314467
2,60,0.345,0.89,1,-4.175,0,0.0774,0.000725,2.98e-06,0.204,0.276,137.973,237065
2,37,0.315,0.963,3,-4.907,0,0.111,1.44e-06,0.185,0.0504,0.53,173.98,231035
2,71,0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,215133
2,52,0.533,0.793,9,-5.953,1,0.0374,0.0277,0.0429,0.327,0.91,127.397,413427
2,72,0.583,0.602,11,-6.364,1,0.0274,0.368,0.0,0.22,0.388,74.008,229240
2,40,0.46,0.941,11,-5.372,1,0.0855,0.000254,0.0675,0.331,0.279,159.969,217500
2,63,0.545,0.467,8,-10.862,1,0.0305,0.491,0.175,0.0805,0.444,113.713,288053
2,0,0.378,0.725,7,-12.145,1,0.0638,0.439,0.0261,0.862,0.841,131.641,255707
2,63,0.551,0.696,2,-6.192,1,0.0265,0.0392,0.0,0.127,0.354,112.024,209360
2,51,0.761,0.482,10,-11.849,1,0.0572,0.491,0.31,0.0864,0.626,88.054,311880
2,32,0.403,0.453,2,-8.056,0,0.0288,0.248,0.0,0.166,0.28,74.939,270653
2,25,0.516,0.72,6,-4.738,0,0.0356,0.000242,3.32e-06,0.12,0.366,100.584,219400
2,37,0.35,0.845,4,-12.339,0,0.2,0.0424,0.000622,0.111,0.421,135.252,342880
2,0,0.556,0.933,8,-6.288,1,0.0394,0.0972,0.00177,0.245,0.708,127.685,210533
2,60,0.218,0.772,7,-5.56,1,0.11,0.00654,0.0033,0.295,0.692,177.623,179960
2,38,0.568,0.721,4,-4.725,1,0.0339,0.00299,0.000337,0.127,0.344,120.095,250040
2,45,0.416,0.802,10,-4.44,0,0.0319,0.0319,0.0,0.0745,0.33,152.111,210560
2,41,0.661,0.522,7,-13.05,0,0.0307,0.373,0.00058,0.0733,0.897,102.454,286573
2,0,0.619,0.799,2,-8.897,1,0.0344,0.0906,0.675,0.286,0.841,130.286,163560
2,71,0.483,0.721,0,-6.836,1,0.032,0.729,0.0,0.189,0.562,95.261,369600
2,26,0.592,0.595,5,-4.517,0,0.0297,0.51,0.0,0.106,0.58,106.646,147467
2,1,0.533,0.907,7,-2.5,1,0.123,0.023,5.96e-05,0.617,0.512,142.098,207335
2,55,0.722,0.697,11,-7.03,1,0.0278,0.0633,0.0103,0.0675,0.942,139.348,196853
2,0,0.502,0.879,8,-5.499,0,0.0505,0.00696,6.81e-06,0.363,0.608,134.967,287935
2,58,0.561,0.774,7,-3.622,0,0.0737,0.000369,2.36e-06,0.0469,0.903,164.008,179227
2,16,0.547,0.87,11,-5.098,0,0.0286,0.00494,3.48e-05,0.161,0.514,99.014,233827
2,58,0.739,0.335,0,-16.23,1,0.0346,0.184,0.244,0.131,0.818,125.11,352933
2,69,0.504,0.354,4,-11.3,1,0.0339,0.29,4.71e-06,0.157,0.292,140.87,303587
2,1,0.471,0.709,3,-5.764,1,0.0469,0.0874,0.0021,0.0782,0.642,113.874,275080
2,67,0.561,0.327,11,-10.835,0,0.0327,0.902,0.000469,0.111,0.298,161.861,236307
2,18,0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,290280
2,5,0.599,0.164,0,-23.035,1,0.0475,0.888,0.000612,0.121,0.317,125.388,280493
2,62,0.597,0.554,11,-14.144,0,0.0425,0.029,0.0,0.0766,0.963,117.835,133200
2,58,0.467,0.255,8,-15.963,0,0.0372,0.605,0.00031,0.273,0.243,120.174,168867
2,52,0.608,0.73,6,-8.698,0,0.0291,0.0266,0.0,0.0565,0.614,120.601,218440
2,60,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,255373
2,66,0.436,0.761,8,-2.43,1,0.0506,0.00127,0.00403,0.173,0.282,142.027,225027
2,7,0.488,0.595,2,-9.074,1,0.0533,0.0421,0.000465,0.143,0.732,128.013,235467
2,67,0.672,0.72,9,-7.781,1,0.035,0.0373,9.38e-06,0.0371,0.828,118.731,193347
2,63,0.58,0.682,4,-8.523,1,0.0332,0.0792,0.0316,0.161,0.774,77.53,211053
2,25,0.548,0.888,11,-3.971,1,0.066,0.000786,0.00737,0.109,0.446,140.028,210036
2,54,0.567,0.867,7,-11.541,1,0.0484,0.00384,0.088,0.112,0.535,146.008,194107
2,66,0.489,0.389,4,-11.653,0,0.0284,0.877,0.32,0.105,0.254,131.366,257787
2,0,0.392,0.381,7,-11.793,1,0.0357,0.607,0.0017,0.201,0.607,91.351,289467
2,71,0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,173680
2,68,0.624,0.673,4,-4.017,0,0.0268,0.000569,1.54e-06,0.104,0.458,121.986,189613
2,59,0.543,0.834,7,-6.812,1,0.029,5.5e-06,0.889,0.0777,0.37,139.625,262493
2,61,0.709,0.839,7,-8.403,1,0.0367,0.159,0.00209,0.301,0.864,113.186,246013
2,43,0.502,0.681,7,-8.263,1,0.0276,0.016,0.107,0.102,0.584,112.16,213813
2,0,0.38,0.962,6,-2.946,1,0.084,1.02e-05,0.898,0.346,0.5,159.898,237493
2,69,0.622,0.842,11,-3.678,0,0.0609,0.00342,0.00014,0.0575,0.724,136.041,235600
2,55,0.467,0.531,3,-7.138,1,0.0265,0.344,5.72e-05,0.0687,0.353,187.252,296200
2,61,0.592,0.705,1,-10.276,0,0.0287,0.0291,1.97e-05,0.0456,0.902,135.754,215400
2,57,0.741,0.267,0,-17.204,1,0.0285,0.253,0.000447,0.0987,0.497,102.428,214400
2,47,0.634,0.756,1,-4.81,0,0.0332,0.00251,0.000441,0.0427,0.661,119.948,258533
2,34,0.58,0.417,6,-9.357,0,0.0272,0.184,0.0,0.113,0.12,120.9,272000
2,35,0.3,0.547,2,-10.124,0,0.0333,0.409,0.00613,0.134,0.247,95.663,248280
2,44,0.425,0.752,7,-9.339,0,0.0474,0.163,0.000626,0.561,0.354,136.482,179573
2,81,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613
2,64,0.658,0.709,8,-6.736,1,0.0904,0.00188,0.00447,0.0657,0.855,129.699,121880
2,52,0.431,0.651,0,-10.161,1,0.0374,0.093,0.0346,0.168,0.544,122.227,382933
2,54,0.578,0.848,5,-6.842,1,0.0261,0.0563,0.00426,0.0963,0.779,87.246,264093
2,60,0.267,0.252,7,-11.687,1,0.0351,0.8,4.43e-05,0.089,0.13,37.114,206533
2,14,0.432,0.88,1,-5.769,0,0.0656,0.0206,0.000191,0.185,0.527,95.59,216733
2,58,0.667,0.513,4,-7.96,1,0.026,0.305,0.0,0.0851,0.518,95.306,283400
2,27,0.722,0.677,11,-10.683,1,0.0413,0.368,1.26e-06,0.074,0.903,108.531,207573
2,3,0.383,0.969,8,-3.163,0,0.0937,0.0002,0.497,0.519,0.335,140.544,298720
2,50,0.357,0.977,1,-6.489,0,0.124,1.6e-05,0.892,0.105,0.28,159.81,233929
2,8,0.56,0.543,7,-8.433,1,0.0288,0.233,0.000179,0.335,0.661,85.119,314093
2,3,0.806,0.739,1,-6.764,1,0.0329,0.0463,0.0307,0.0487,0.959,116.712,236840
2,62,0.448,0.925,11,-3.839,1,0.045,3.22e-05,0.0,0.392,0.917,156.053,112940
2,15,0.509,0.933,11,-4.591,0,0.0547,0.00147,0.00345,0.352,0.58,157.971,200410
2,59,0.354,0.943,5,-3.633,1,0.288,0.000113,0.0187,0.104,0.367,94.416,257453
2,66,0.336,0.792,9,-10.875,1,0.0848,0.00349,0.00178,0.0437,0.425,155.588,355304
2,59,0.546,0.832,1,-2.679,1,0.0247,0.000316,0.0,0.177,0.633,96.019,202360
2,60,0.61,0.85,4,-5.411,0,0.0307,0.089,0.0,0.256,0.604,132.174,211067
2,61,0.57,0.931,4,-5.78,0,0.0503,0.0425,0.0,0.375,0.401,105.37,247307
2,7,0.326,0.918,0,-4.207,0,0.0677,0.000102,0.00397,0.0719,0.546,155.046,230625
2,65,0.238,0.967,4,-2.602,0,0.136,0.000213,1.18e-06,0.26,0.58,170.128,252003
2,45,0.425,0.87,11,-2.785,1,0.044,0.0452,0.0,0.0811,0.354,177.42,251947
2,65,0.71,0.811,3,-4.079,1,0.0431,0.00105,2.08e-06,0.0677,0.914,123.048,199200
2,2,0.365,0.895,3,-6.118,0,0.129,0.00445,0.675,0.913,0.232,142.665,407333
2,33,0.263,0.933,7,-4.468,1,0.143,1.44e-05,0.37,0.0982,0.429,133.991,204907
2,2,0.657,0.927,4,-3.398,0,0.077,0.00345,0.00288,0.176,0.595,130.935,201960
2,7,0.288,0.866,0,-4.618,1,0.0488,0.107,0.0,0.808,0.512,180.635,275760
2,42,0.565,0.73,11,-12.817,0,0.04,0.0441,0.0,0.128,0.692,111.563,233400
2,73,0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239,146333
2,70,0.472,0.9,8,-6.406,0,0.0582,0.148,0.000297,0.34,0.42,95.826,214960
2,71,0.491,0.801,4,-9.835,1,0.0361,0.27,0.0,0.0665,0.971,160.109,173947
2,26,0.559,0.926,10,-2.675,1,0.0468,6.63e-05,5.83e-05,0.106,0.72,100.997,221904
2,1,0.532,0.916,11,-4.24,1,0.0371,0.011,0.0,0.285,0.84,134.316,217853
2,49,0.829,0.604,0,-14.044,1,0.0304,0.118,1.62e-05,0.0746,0.881,125.332,227281
2,68,0.543,0.529,7,-9.717,1,0.0301,0.326,0.00269,0.709,0.746,85.126,313840
2,0,0.523,0.976,9,-3.31,1,0.242,0.104,2.06e-05,0.118,0.407,109.016,230760
2,62,0.426,0.792,9,-4.709,1,0.0374,0.000495,5.1e-06,0.142,0.557,161.994,278213
2,49,0.331,0.965,3,-2.918,1,0.143,0.000112,9.85e-05,0.312,0.342,176.988,158360
2,48,0.448,0.667,7,-9.216,0,0.0306,0.0208,0.744,0.0812,0.44,105.126,311520
2,32,0.533,0.906,5,-7.547,1,0.0381,0.2,0.0015,0.493,0.638,121.669,196800
2,45,0.428,0.963,3,-3.297,1,0.123,0.0503,0.672,0.143,0.498,144.744,203137
2,0,0.479,0.571,7,-12.65,1,0.0388,0.0472,0.031,0.14,0.35,110.75,188775
2,38,0.394,0.337,5,-10.709,0,0.0476,0.339,0.0431,0.165,0.586,178.32,383707
2,67,0.439,0.734,2,-12.168,1,0.097,0.262,0.333,0.244,0.54,145.703,212893
2,63,0.677,0.66,0,-6.719,1,0.0278,0.187,0.262,0.125,0.383,139.06,250713
2,73,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,212440
2,25,0.731,0.797,5,-9.992,1,0.0309,0.0771,0.0248,0.334,0.933,148.192,348624
2,24,0.496,0.911,4,-7.733,1,0.0471,0.0362,1.75e-05,0.0526,0.778,179.025,244013
2,44,0.342,0.87,7,-6.304,0,0.0764,0.000134,0.000419,0.0703,0.304,163.116,205757
2,63,0.299,0.329,3,-10.096,1,0.0279,0.756,0.0105,0.0559,0.392,132.282,218187
2,70,0.468,0.607,9,-11.367,1,0.0336,0.072,0.000852,0.225,0.886,98.429,263333
2,0,0.664,0.762,4,-9.516,1,0.0279,0.00725,0.000368,0.083,0.97,141.255,154187
2,46,0.419,0.397,3,-10.534,1,0.0264,0.00411,0.000219,0.196,0.0737,97.304,232760
2,0,0.682,0.47,7,-12.483,1,0.0361,0.123,0.0,0.115,0.898,95.988,171067
2,1,0.548,0.642,9,-7.998,1,0.029,0.109,2.56e-06,0.046,0.599,83.567,376360
2,45,0.626,0.837,8,-7.259,1,0.0573,0.000423,0.0,0.183,0.526,128.054,220760
2,53,0.633,0.62,0,-11.271,1,0.0648,0.34,0.605,0.0977,0.421,81.117,354933
2,52,0.552,0.934,4,-4.039,1,0.0299,0.00448,0.0212,0.258,0.863,130.001,291866
2,38,0.31,0.954,11,-4.56,0,0.288,0.00706,0.000136,0.237,0.421,143.736,203347
2,70,0.767,0.854,4,-6.947,1,0.0426,0.465,2.03e-06,0.485,0.963,149.206,234653
2,54,0.643,0.59,11,-10.843,0,0.0284,0.0806,0.00578,0.174,0.818,126.651,239427
2,77,0.452,0.524,0,-10.108,1,0.0351,0.315,0.0,0.103,0.246,151.505,312360
2,3,0.273,0.84,0,-3.497,1,0.133,0.0238,9.21e-06,0.0707,0.656,208.527,205907
2,0,0.683,0.734,4,-4.523,0,0.029,0.00112,0.0139,0.258,0.576,106.254,282400
2,52,0.322,0.482,6,-9.407,1,0.0295,0.604,0.0,0.111,0.399,150.017,280547
2,0,0.469,0.875,4,-5.072,0,0.0951,0.0691,0.0,0.102,0.377,134.357,203533
2,34,0.339,0.264,9,-10.012,0,0.0281,0.628,0.0,0.148,0.416,78.916,104893
2,32,0.467,0.513,7,-14.531,1,0.0825,0.0277,2.66e-06,0.229,0.448,80.966,198747
2,2,0.365,0.926,4,-7.05,1,0.0455,0.0151,0.000176,0.371,0.639,135.772,299027
2,59,0.664,0.613,0,-7.56,1,0.0273,0.00309,0.000128,0.175,0.193,96.6,184587
2,33,0.539,0.938,11,-10.069,0,0.0481,0.00282,0.00355,0.379,0.286,129.622,269440
2,39,0.403,0.603,8,-10.523,1,0.0392,0.239,0.0389,0.127,0.657,150.017,377520
2,35,0.469,0.823,10,-9.913,0,0.0679,0.0544,0.067,0.0496,0.155,91.949,350013
2,72,0.779,0.362,0,-10.847,1,0.0474,0.135,0.206,0.111,0.46,85.011,286387
2,14,0.321,0.944,7,-5.575,1,0.0666,0.0275,0.000722,0.341,0.398,172.972,223360
2,51,0.548,0.94,1,-2.274,0,0.0472,0.000106,6.44e-05,0.0696,0.783,121.994,195698
2,43,0.395,0.558,2,-7.643,1,0.0282,0.102,1.09e-06,0.0704,0.132,81.605,271640
2,33,0.612,0.804,10,-4.09,1,0.0351,0.443,1.06e-06,0.313,0.558,146.093,179680
2,59,0.409,0.833,4,-9.994,0,0.0397,0.292,0.158,0.161,0.428,132.233,253267
2,73,0.437,0.864,4,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394,295387
2,43,0.578,0.919,11,-7.551,1,0.048,0.0158,0.00164,0.118,0.763,123.135,241000
2,5,0.333,0.79,0,-6.802,1,0.0386,0.109,0.0,0.115,0.534,180.356,284600
2,42,0.598,0.374,9,-14.085,0,0.0259,0.383,0.548,0.128,0.413,109.499,307467
2,73,0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,276880
2,19,0.469,0.862,10,-4.05,1,0.0478,0.00231,1.2e-05,0.102,0.253,78.041,218027
2,22,0.563,0.419,0,-13.735,1,0.0261,0.168,0.0671,0.0986,0.22,72.233,254507
2,49,0.271,0.759,6,-7.419,1,0.0327,3.37e-06,0.842,0.335,0.381,136.081,254493
2,14,0.39,0.898,7,-4.089,1,0.045,0.207,6.64e-05,0.217,0.204,90.703,270160
2,13,0.337,0.993,3,-4.116,0,0.226,0.0236,0.000354,0.114,0.195,140.572,167053
